811863,F2Pool,dust,1f93857e72487cd6fe1f69da09d1a6837a6379449caec9df8120bf44b27694d1,348,1,4,0
811874,F2Pool,dust,88693241ca5951326fdf2b909992d5b72e6530c1aaf463cd6d866a0dda4afea2,349,1,4,701
811893,F2Pool,dust,215bbe4023feaf2fd148948435f0dc27006480108161a1229561609e3008522b,347,1,4,701
811920,F2Pool,dust,4cbad3d48ff4b1e9b2648744865b0c3904aa66e2413ebbf3e2893335fe6527ee,347,1,4,0
811933,F2Pool,dust,d6ad660f3d682965daca88bf501dd2c84860c98fa0a8842c26bf7a99e50aabba,346,1,4,701
811965,F2Pool,min relay fee not met,6bedd0761720e24b2d274f3d77756b15bedc48cf0c9f025bea89db5d93ee04f4,2047,11,2,0
811965,F2Pool,dust,ed9d96afd14c1997d37902901449ce137093178d315f8342edddb647e9441e75,347,1,4,701
811965,F2Pool,tx-size,d487ba2ba9c8130f1486574c164e6f2a99c78341e77051a34de49290da46f2bb,102571,1,3136,0
811992,F2Pool,dust,f8e7da463cdf9c20ec58a7308760ebb6d4c005c963bcddd9076fd76d7c050421,345,1,4,0
811992,F2Pool,min relay fee not met,5e07230723d38203a32f15798e871224e650d8209b926f366024d24f7b4ab073,4792,6,113,0
812005,F2Pool,dust,27440d1572f84e61919bd0a0126013dd60d17fbac0dcba956a650b82155f2d25,347,1,4,701
812012,F2Pool,dust,56148a8cf447ec04bb687f4741399ab4ca4bf056a12a42f6aa0b8205b27fda8a,349,1,4,0
812019,F2Pool,dust,8c2f85662de7f169e3a314e1c535e4cf93f82fdc08ee2d87ea3f2556ac2c4b7e,347,1,4,0
812026,F2Pool,dust,cadb8e585039570a3f2906e12a3e4091a2e8e6f5cd0c06eb9da6d9c475c9b515,349,1,4,701
812032,F2Pool,dust,252501632416621b54e117aa52368e7a8fd84886e2a4a20c73381e4366ef847d,346,1,4,0
812033,F2Pool,dust,eee618554e9bd1ef9e8f3fbf4e7f05038be49b60818d4f25a14117133bd6170a,345,1,4,701
812052,F2Pool,dust,020338774837df9bb4884dd0621ae6581369c1e92150e5ed504c38716d45cca0,348,1,4,701
812057,F2Pool,dust,4a3a0071aa55e7a87e3dab846d9645a8b40d1c9298f6689bf5b5e3f2a1b644d0,348,1,4,0
812067,F2Pool,dust,a3062b520ea3d540d6cbbdc3adc03d6c115d4e7a4075063cc4fd22974bae61f3,346,1,4,701
812076,F2Pool,dust,340fc60834a7225b18a90efda2e6eb9e246364ec3dc8f43b4ea86c66856489d6,357,1,4,715
812083,F2Pool,min relay fee not met,afd09d281689b53a2b907390054a1e82b530e9a0c685046e01c7970bf4a3ed33,1152,6,2,0
812083,F2Pool,dust,d1b657c8cdfaecc91daf92fdaf7fd8db6ffd31fda21bc185a45b82483396dbb8,349,1,4,701
812083,F2Pool,tx-size,36a2c688c6f6a22abb7fb2e21447ea8946b0a7fe0e332d968b54e90cd19204aa,101527,1,3108,0
812093,F2Pool,dust,26ad826955b662e27548bb4cf41a3cc7377e8c0d4720f6827ddf981be80c153b,351,1,4,705
812103,F2Pool,dust,5d7fd29975ff3b9015f1e8e487abb858995a97841cb80a5f78df24b967098ee3,346,1,4,701
812105,F2Pool,dust,0972c3488f41f61671574bec03404bfd4e117145f35e987fcd1a689a5845c192,352,1,4,0
812117,F2Pool,dust,f1ecfbb24b0026dd764f06730ac96b0c02fa8cfbc1010059ffdc1802038eac63,346,1,4,0
812129,F2Pool,dust,30f2bf637a5ef6417f5235b908ca9371bf0fa9cc2c68c429e7c03ae4ea301602,349,1,4,701
812134,F2Pool,dust,6ecc85352dbf1ce3a89ca8eaad36616ad5a987064b328675117183589f82f1d6,346,1,4,0
812135,F2Pool,dust,f8994564f64c1cfd0a9adc275b9af266313e9954ea302efc5d05c9b9e2b673ba,348,1,4,701
812151,F2Pool,dust,9cc51a1b5c75a481beb6954563ebe97f731da6a019888e05c875523c1860ba4f,347,1,4,0
812163,F2Pool,dust,b9b7c1bcc6d16d5223eae2c0339e73f90aea7fd7c543b024767a18cb475064cb,345,1,4,0
812168,F2Pool,dust,835b3e5e054d63b33ca16ccbdf3e291f4cb36a06dde4dca0daa622d2b133b57f,347,1,4,0
812176,F2Pool,dust,240448d2f08e92f6a2ad936de8ff312beb9057936b7aea4008f85195d5e91fcf,349,1,4,701
812178,F2Pool,dust,fddff0be2d74bebc1070f490043400c1fd7b3ba6ba22390792c4ba9f720aa7c5,347,1,4,0
812189,F2Pool,dust,d8fd429ce86ab20c9b0aaebfdfcb5c3f81d9f8d98a0f5b71426ee20acbdb4eca,345,1,4,701
812198,F2Pool,dust,cac814ffc065c66c34b1c96279685a5fab1db78cbffb5329ba72ab853daf3732,347,1,4,701
812204,F2Pool,dust,9f410d73434b642d2c598cdcd134dc13da0cca98048b3506f4145dfa8a937123,346,1,4,0
812211,F2Pool,dust,f95527575895043a730ee0b149e2cc7ac998630fe94227762c8100fb570240ed,346,1,4,0
812217,F2Pool,dust,8a4dc2f71a3b9b906a70be0ab8f2fcf5cf8dd71c7150f6d678a08b25c8f68f00,347,1,4,701
812225,F2Pool,dust,769f098f91f5d96b6351d52bee704fce4947968e58bacfc40d4564a2d217464a,348,1,4,701
812229,F2Pool,dust,d96b65efdf1aa1e2311cbbe7650e036c359af9405bf67fa123168713cf68b72b,346,1,4,0
812235,F2Pool,dust,2895263db99f696d0f738e114cc04377ba7febf8572973b4c61311c83fb86687,348,1,4,701
812235,F2Pool,min relay fee not met,eb803e937598782082d4d8d6f15e1495c73b055a620582b730ff947c0e9f3dcb,3479,19,2,0
812235,F2Pool,tx-size,c5ffa16d161ff6348dacfd578d90512380f1c2a10f5bc0edb36dbca369f7a211,101665,1,3110,0
812240,F2Pool,dust,de4237151f4514dd8798bc92f6335edfc45656139c62a2c1e08604a48102fd4e,348,1,4,701
812243,F2Pool,dust,16aea445275c511bd1ef6737e23343d83f9370b9222a3f95bc539cdc54eee006,346,1,4,0
812245,F2Pool,dust,a805b76047c9ae7584f5130d2684df9f059a0c6cd4875c39e796a574f468a5d2,350,1,4,0
812246,F2Pool,dust,1123ffbe908e6378d8d1f560fdb5d479337428ee6c4d5cbe0f5252ecb033c7f9,347,1,4,701
812267,F2Pool,dust,0630edfaaa86cc09e6a5334cad683393f63d318feeabe8e04e872000d6269f8c,348,1,4,0
812270,F2Pool,dust,c367325513ca3bc1ec35a24991b7e893ef285d4254bab0b6e90dec44599c4a9c,346,1,4,701
812284,F2Pool,dust,a93dd618ae16c741b67a3e7c1cc555a8ca97a4f9399f64033b4297e0be073cd9,348,1,4,701
812287,F2Pool,dust,7db60e086bff8da133734e97692894c9bdd4ec05e69e68542706355dbf8b99fa,350,1,4,701
812298,F2Pool,dust,4083b7b95fb42cb9a17d22d86e86a3268f7de7a68e2ea819c15e4fa0e0d140ab,349,1,4,701
812304,F2Pool,dust,daed7140198099fe4e7ec6399e5e840f7eac78f5faa5b7d08475b60f044611aa,346,1,4,701
812313,F2Pool,dust,8c572d97e9b043a5d44ada812c368cb357c1afc7641094a6e8812513c758958a,348,1,4,701
812337,F2Pool,dust,24688abc3aecd4230b89d9e3814635e89d3cdc1e7417b92baa2f13e1717bef22,349,1,4,0
812339,F2Pool,dust,f48e94f9ac862e554c02b8274421ff90438930257f280159a67c589b479c527d,346,1,4,0
812352,F2Pool,dust,0c376de0584dc1a8c26db828364e56d13ba08238ee73923145b78bd4c1499a79,346,1,4,701
812357,F2Pool,dust,a9566a96ce10f709bb964939df728a20957c01085e06d84bf861f1c4e75032a7,346,1,4,0
812370,F2Pool,dust,77a307d138cb669a3469ebeb9da52be9a5540113445ad9d6f3eff01f0705171c,346,1,4,701
812372,F2Pool,dust,14b5b232cadb232df494b4aa21c9b3abbf629be87bf2c3ea6a846669296ade61,345,1,4,701
812383,F2Pool,dust,5d5c8bd81ba796eb894f60cb5c5ceb4d11d0369cd722a8840af2feffe3f78c76,349,1,4,0
812399,F2Pool,dust,951fdf88cd6a9a933c5f01f5bcfc1a68ed49f532e512b9c5d7c9d2817ae48975,347,1,4,701
812407,F2Pool,min relay fee not met,e11e53f7d64f13d0a3d4416b1aaf1bae547c8ce76df0a9a780e2a19d248d6847,4911,27,2,0
812407,F2Pool,dust,a26f570c234a87f37d5a7891fd5c6f4c9541b978b181490f52967e2bcb375f9c,350,1,4,0
812407,F2Pool,tx-size,2dc0295d8b5cdb54f090fcb186e40e0384e64bf05ae13fabec87c1057b197367,101734,1,3115,0
812415,F2Pool,dust,2717172e8f7746f1b317edb990ee6720a483edbe95e8832dde54610670c1512a,345,1,4,701
812427,F2Pool,dust,30eb61d22dfbdd23a64b2b0e54edb6443915e9bc3c677f589e0b3e73c419c3f1,349,1,4,701
812433,F2Pool,dust,31514aec38437ea0db9c5a67c73dd88249bb7f48da8af5c8bc4b4d0becb1d445,346,1,4,0
812450,F2Pool,dust,7ebe84dd49958e74e917ff2ffb520a0d51d13308ae3816ccf8c2ae7d1fa61d1a,348,1,4,0
812452,F2Pool,dust,46d6c856906fed90de3d27443d94dd118636097ddb64515910ad5a362c2628fb,346,1,4,701
812456,F2Pool,dust,846d56c09fd9f8ec28c44bfd237f9ab4e06aa5e6be2653995a27481df0ea5ade,346,1,4,701
812466,F2Pool,dust,ecc28aefca5a5976faf2197a7f30be905dc3542c7c906689c9a358ddc6b810c5,345,1,4,0
812481,F2Pool,dust,ed2d6bf173aef1aa8c0b64529cb2ab74c0ada5bd5d22498b36adc3594f92d5be,350,1,4,701
812507,F2Pool,dust,f4a35acfe9dfefdd73183ba3a639b6b7f1be929c5135e2ee76c5342cea0eb9c3,347,1,4,0
812558,F2Pool,min relay fee not met,7ae28b80328a657c9129f225b816230e644080b2d6493565fdb1fd6b733a14f7,2941,16,2,0
812558,F2Pool,dust,d512ce06a43432cc39c28962363cabf5b14a9defc85de3a596f4accfd5d1754f,348,1,4,0
812558,F2Pool,missing-inputs,fa2be9734bbfd86bd52bd8dc6cc6123be7d1e7bb8d7453380079eb5de835a2f7,99256,1,3038,0
812567,F2Pool,dust,02e41851f68b066ff8606baafaab563e427f4a48d3491889c89d5c4f02bb544f,346,1,4,0
812580,F2Pool,dust,f21c3ff127df20ae769ac4b8005f18f4f579420c1f14bee16dcb7f1e248bf626,345,1,4,0
812581,F2Pool,dust,39f95bb922a958366fbe494db6782cbc048d0ae9bfca04281f9347b1606a6c6c,349,1,4,701
812587,F2Pool,dust,d6789deaf37c660db38967d63cebb5f007c74581d6c6339702150d58abc92380,347,1,4,0
812598,F2Pool,dust,d6c7ccfe15dce6d901ebee46631436575f11d4fee9d6bf69f5d8f08cd681b247,345,1,4,0
812600,F2Pool,dust,ea2d448640b7577519ce908481a1cb510d1ad44367143f5b930d86c491bad83e,347,1,4,701
812602,F2Pool,dust,5117d56949b0cc732ce48bf3a14bdfa702a3d202a73ad590d45ba74df4d40148,345,1,4,701
812609,F2Pool,dust,dd55f7b3b00ad29347aca52d2edd1b39c75084918de6f3d5c147d424958aea0c,346,1,4,701
812613,F2Pool,dust,0d84e27178cce54bf280f2799b18e38bd44c317f2ef8d5b6ab09f497807a120d,346,1,4,701
812631,F2Pool,dust,4e517422440cf8f4f71a64db88093638b32efff53d870b52ec8355786e290d65,345,1,4,0
812647,F2Pool,dust,6d2ec81e423d038c2ce594aa1b3d3da3764c75c83e40fc7dfb3a4494928e3976,348,1,4,701
812658,F2Pool,dust,4b4d4277dd0f65af21d311db7a8380c9cdb07d79b67a665b69c5fe5ff82ed84d,350,1,4,0
812662,F2Pool,dust,e68d6e0568b0351144b0ac5dcdbde48f0cf7deac7292efca9febce67267d208a,346,1,4,0
812663,F2Pool,dust,7999cb1454d9998416bc946729cd2813d32c73fb61398f2915bf2666ae59e4bc,350,1,4,701
812675,F2Pool,dust,3b0d83529ab371f8445879239ad20ecc8f29860711e956159404b4b99b212f05,346,1,4,0
812681,F2Pool,dust,5178eefa7dfdb7106075359dca40e8866e0965603cc5e95f2fc2fc89601fa295,348,1,4,701
812695,F2Pool,dust,d636e161d5c21f88b3db3d5f6e990621e240deccf685c9dbe38a8c826bcbdccd,347,1,4,701
812700,F2Pool,dust,422fbeb299d5a823e8ba9662438b2ab8a59a57e9939157ead601a382f853f407,348,1,4,0
812700,F2Pool,min relay fee not met,e0923b1b6bee1fb3b607ed941d4d95b1324c65fda9fb2f395d8b93420da085cf,2584,14,2,0
812700,F2Pool,missing-inputs,2f50674ddf560b6b064e9d8765b257185517c486ab6adc957e05c8e5d6c4abe4,96769,1,2963,0
812711,F2Pool,min relay fee not met,4ecfc5fd0e22e39007232b6ec875fcc39d930148032c3409b94dc7008e810890,315,4,2,0
812711,F2Pool,dust,1b116ed6d92719ac07147e5ad2c06f81cb1aa471836dcae9e0da5a59ccbbe502,349,1,4,701
812750,F2Pool,dust,0746979406b094cc1202f1cf6cbd7526c4d4ddf5a8dcf8dcf542cf447ab2f1c1,349,1,4,701
812769,F2Pool,dust,2c24bed312d2c20170b28a003f9a28a2960c22febe70f727633994a367b6ad1d,346,1,4,0
812784,F2Pool,dust,e2be628706038451f297afcdfa98c457feb41eebf5f1176c2d4fd631347ef72d,347,1,4,701
812785,F2Pool,dust,0782f9c671b1160e13a20932807a5960de0935c534936ab4420d98752721dd43,350,1,4,701
812806,F2Pool,dust,864b996ecfbc540d36e1b52dca8aba2239064d1bf0f9877a4b18b5c486cdba6b,347,1,4,701
812809,F2Pool,dust,c6f7afea5d549c239e102a4546f56a2a8d658571b32ccac3297d6b3aebe0b77e,346,1,4,701
812813,F2Pool,dust,04f459ba48b31271f9a916e1fbe51286502da00403503028cbd56b98c839b0bc,352,1,4,705
812832,F2Pool,dust,a82378c586b22f0f9a20ae6f44501d6ac163f82e96a6953ba6463097be1c70be,351,1,4,0
812838,F2Pool,dust,64137fa55a7770ec93b5ebdc0507d7146c6e794d0504dfebf99f76ae5911dffb,352,1,4,705
812873,F2Pool,min relay fee not met,2f3ef14043cb68ad89692175936cce1dffc03ea1fda76d2bd7809143e54936a3,2763,15,2,0
812873,F2Pool,dust,b48e72ad73d98e53037dfb1dfa7b37426e525ae5d6ae2924be49223aa16143e4,351,1,4,0
812873,F2Pool,tx-size,533443ef1fdcea01ffd6803934e9fce3dceb661a5196e1106e8d81814194f081,101220,1,3097,0
812874,F2Pool,dust,ed09b8ca4ecb6febdf9ffa65a499c49052d0460806dc19aa9367c9461a8cda31,352,1,4,0
812895,F2Pool,dust,fb7ab133205dab6c6f9b7be75ee6f486e58b0b87c772b2133bee408ffd1216df,352,1,4,705
812895,F2Pool,min relay fee not met,f7570d16af1df054cdb8fe31772a2ef554f2c5889bb66138352fa1693441162d,1152,6,2,0
812905,F2Pool,min relay fee not met,99c55a04423939d658194745cc2ae83219294d148c39087f7b776ca24167ff07,1910,10,10,0
812905,F2Pool,dust,811e51fb49bdaddd6c679dafe0531985a8dacb81700087130d077e90cd91b836,352,1,4,705
812943,F2Pool,dust,0c6bb143baf3a9774210935c89ac4608a460498573ca0ed7045acda566d71193,352,1,4,0
812948,F2Pool,dust,7669b9a27b6b5bc9951e526c8168689bd6ca891b973ac2fde0ea4fb271d140d6,351,1,4,705
812955,F2Pool,dust,4b3002332384a48109f7e6a28168ddd2ade03ec473d82c752ce7b60c911cd7e6,318,1,3,701
812966,F2Pool,dust,011b139ab7f0c12cd8cd4d74e9baad881a22e53ae83aa39b16840f3e0d9d405b,318,1,3,0
812992,F2Pool,min relay fee not met,a42c1fa7da5674cebf96b09118c4b766d86f368ecebfd35d1479e80103aa2ef1,1510,8,2,0
812992,F2Pool,dust,785272e92a70652d0e4ec29f11c780cb181da7566253cb07c6099e01864c2da0,317,1,3,701
812992,F2Pool,missing-inputs,12f8d9e2c221fd0e440d766a0b3d42d4aec4205ba58ee7c74baaaea570faebb8,95598,1,2930,0
813008,F2Pool,dust,71bc2c93fbd4449140c55d34d2ee4f3759e46767744e4c98c652c20c8d7c1feb,318,1,3,0
813008,F2Pool,too-long-mempool-chain,4cfef54d56dd05bc3303eb923fb33d310ccc6589616fc49c01d77dec16d78d88,74977,582,2,677421
813017,F2Pool,dust,87de96a9c56ca3cb812685694bbff0f29343b0cd7ebd01e9653a5435f2a009b9,317,1,3,701
813020,F2Pool,dust,be81e6ecb7e632526276b320c10253b98668e26f045e8079b86bc23f1d238d05,317,1,3,701
813045,F2Pool,dust,e771982db394823363f654929ff445977eac8476d8c40af76568b1861d3c5c90,318,1,3,701
813059,F2Pool,dust,f0aa6ee5d94136c9d01d084a8394deb384e8520166d60c091dc67c0d30b21c6d,346,1,4,701
813067,F2Pool,dust,609967b60922d53dd189306d9e70abc9a6f8bd530363a3f45652aab660af8918,349,1,4,701
813070,F2Pool,dust,2e914ca45eac835d12dd85ba72ee52cb3f155db57be9d4328d902c062049f7b4,346,1,4,0
813077,F2Pool,dust,f2f6b334cbb07cbace448ac991ed8cc59cc567502428c261e5114130f655e774,349,1,4,0
813082,F2Pool,dust,453a4cf6826ebbd783cc3534d502ccfe8bbbc44c650742e1f5ea4387fc157809,348,1,4,701
813093,F2Pool,dust,c22cc739ad53424c62d274dea26191f844e8542b9de2b25e6be32f238c3c8d40,346,1,4,701
813103,F2Pool,dust,6cdeecd3027e3d729e9e07521e0b16af19e47e7641e70175d4286de1e7f00a9c,348,1,4,0
813105,F2Pool,dust,bb81e7f7e1981a2cac264984044e44e474f9b5dffc0f6804b6ae2fffe54ecf56,345,1,4,0
813121,F2Pool,dust,4efca621d5bec0605d4ef809a450931dd8710c31aaf4d5ef7d66f99e997f575a,349,1,4,701
813133,F2Pool,min relay fee not met,69579c5c982a850a7119c63e10fc8cc2a38b061f465a052e37ef5497e7a55462,2225,12,2,0
813133,F2Pool,dust,f88c19b7476c4242171ce475cf9e6806bbe8e74306155a64a3399fa44c72c6a2,347,1,4,701
813133,F2Pool,missing-inputs,4e37377bade87ce484984cb1c90229cabc31981a5c342411d5c9e1255095d2a5,99481,1,3045,0
813138,F2Pool,dust,e513788d24e16e009d1cdb4fcb7392175d6c4cb62ca9f0cf354fc0207471ae14,346,1,4,0
813143,F2Pool,dust,152189cbce57b8b1eb95640aee0c022892a5ca5f75c3855f363e288a3c9bfc6b,347,1,4,701
813149,F2Pool,dust,069184f10939847ae456edaa5a1625d4eaad7ee5376160499558461294e83c96,348,1,4,701
813155,F2Pool,dust,b666f041140fbd94aaf41333c38c1179f0b94520df006d481b3878f35eb5e396,346,1,4,701
813158,F2Pool,dust,bc1e770884182889df8c7eaa7622d6b77fd9463a4213a7e926fefe91e770232e,346,1,4,0
813160,F2Pool,dust,ccf62b37c8790e7572591bba7d69138afbf04ec05767656b5b4aa0e4d687d58b,350,1,4,0
813173,F2Pool,dust,c0fff3304708112bc6c6ff490cc1633620b262efe8ff9d29c7366b995963db92,346,1,4,701
813190,F2Pool,dust,1c87188f9c4089571091da2f177914c1c1fb2f32b7f257a9cc1f0de204611359,348,1,4,701
813191,F2Pool,dust,1943578f33eaea8deb0e49dfea53420b1f14eb00702744b0209bc06378da53f0,351,1,4,705
813240,F2Pool,dust,fb96ae6d936994b7b60c6c395add219a0d93e0cd39d5b2453ce5d68dd3859477,346,1,4,0
813245,F2Pool,dust,dc2c0c5baa33cda92d782ce876fc46896f879662c4b584dd5cb753071655bb2c,360,1,4,0
813246,F2Pool,dust,83d76b8a2af5a2369d54ad2d1c40c9502ee6252c05f39b49e0aa6d5568c199a8,347,1,4,0
813252,F2Pool,dust,9a2f16fe856b6a1ace57fae2403d3580a04505f02afb2cb5b8247eb582407287,347,1,4,0
813259,F2Pool,dust,2803309e007e857f75bf91dc4f033a66f34f807b031bda82717a6cd2b4c309ef,347,1,4,0
813259,F2Pool,dust,6be9eddf5c61a3939e28a23985a85dbe976e8797e378e52588d9f6a7811a670e,188,1,1,273
813271,F2Pool,dust,2097948039376d765667b7ff5a9a29bccef5cc2a6fcb9e51a0732563a742f5ff,347,1,4,0
813271,F2Pool,dust,6aef6570026de4fcad3bde8901227f142d11008eeea61dec126504e8a03a47c0,188,1,1,273
813275,F2Pool,dust,5442435b06ef5ab782cdf6d750a50cdd4089a09f7cf997d63aaff7d85a320203,349,1,4,701
813281,F2Pool,dust,366aaab1b71880defc07da863a73e0a05a39174c163cf60d822aa8d254431163,346,1,4,0
813281,F2Pool,min relay fee not met,3efbc3a7d482f8dd65d5f77b3b23bad11a688838729cde8e84006eb4005e85ce,3658,20,2,0
813281,F2Pool,missing-inputs,8a342bf4f18a8b201edc2f50bbc584cc732e8fa1e45b202ab6b9615f20e82c4c,98475,1,3011,0
813282,F2Pool,dust,f7ae71d4eaa9a38ac8cb8f3343a671a086dcad0af598594b350061c66cbef1e5,348,1,4,701
813293,F2Pool,dust,2ca2bbab5aac340b8516fe11ff1e95e109a9319f12a622e2cececfc88b85d1c8,346,1,4,701
813297,F2Pool,dust,8d3fceaf317183818185afcf63233a93c7f84645d9f63395c6d14be1e2d7497e,346,1,4,0
813301,F2Pool,dust,55a1ec69982aafad3fa193a03f832dc9a997b37841d08b282bdde0bc226e4fe2,347,1,4,701
813305,F2Pool,dust,e8764cff541173dc553a909f04a71ba1a6c6878255826d21b7070bc357e085f9,346,1,4,0
813316,F2Pool,dust,ae135fc5eb5775eff038f40b6b206c6748b78159cdd87ecc05bed5281c4e1d94,346,1,4,701
813341,F2Pool,dust,349579a262737f523b64c543579d84bd4092f2cf990fd2a05f60f423a1a1ef82,347,1,4,701
813352,F2Pool,dust,c2bd5b5325c93eeef4534808ff782e8637b0d9335127586b9063d27b7a8bda9c,346,1,4,701
813357,F2Pool,dust,6ecca2e49a704f049dacff5b0ec7387ac8787857e75c41e46c2d150a1f9c504e,347,1,4,0
813373,F2Pool,dust,f26be2d6517f119de9d1f10b933f5969620198beedd7331af0a549ec432dbc13,347,1,4,0
813378,F2Pool,dust,c5ab30a813047ae575f478adc551868723f91c1838f1ec18681138724a36cbcd,348,1,4,0
813387,F2Pool,dust,f9816f7bb17aa99ccdcbb62cab807a8d077e3d86332098755c561b1c5cd7710e,347,1,4,701
813391,F2Pool,dust,9f3873ce85dd461b3b6c594d74581d5c049b3c1f449184f955cba897b7a2f2e9,345,1,4,0
813397,F2Pool,dust,675ef28252124314ab06f60307fd5f99c7c3aed8028c7f21f221f5814912a39b,347,1,4,701
813432,F2Pool,min relay fee not met,2e440424d04091b71bf2737ca273ea5577414a40d9142a02e126cb92ddc144fc,3300,18,2,0
813432,F2Pool,dust,019b057423560116a3f1d9363e13485acf5c53934c30251a1a4b33209bdaa58f,351,1,4,705
813432,F2Pool,tx-size,44ef297d515b552953ae5d26f8538b5778414739ef543a91227669b837de048c,100312,1,3074,0
813438,F2Pool,dust,491376c19320565b41907493d85b76a9510e7f9365b9f5fa69db91c6d6168609,346,1,4,701
813451,F2Pool,dust,e2266c98ea96963e7fd02f276de256850f2adb973c2c11a92c3865e479378e5b,349,1,4,701
813452,F2Pool,dust,600711b7d33b30b3b99a925e43577ec5411a461ea863da5849de38c3a75429b1,346,1,4,0
813461,F2Pool,dust,451fb2e5b22fcb51c53139bcc10147ab14228bbfd743fe16ed7f043cfb44feaa,346,1,4,701
813462,F2Pool,dust,10ef9e1396b11c441bc4aa4f70ff12d4b0d0941d2fcd5f16a2bb82867bca1c1a,346,1,4,701
813465,F2Pool,dust,ebc6050f0e7203d2f5130ff4ae42204b08ae3c898a1944876c3d3184f825058b,346,1,4,0
813467,F2Pool,dust,692d8cd3af4aadae7d4f38bafd7b65575619460bf28a79e9d301a59268fa5108,347,1,4,701
813475,F2Pool,dust,85def1afeb7ce60f75377635f0f960d88114ebdf3acfefc70809c3276b357f4f,358,1,4,717
813480,F2Pool,dust,55fabf3d5f9d08fae117da065a202946181a3f4dac7d71a40b6326955d94c96e,347,1,4,0
813487,F2Pool,dust,6f98a6f9e24166bd04cfd607d804b47393eb65431d625191cb1cc097360f4b43,349,1,4,0
813489,F2Pool,dust,ed63109059230a7ce8fc7bc1dd533a4f26f3781773d04e1652b09db6a9f80740,345,1,4,0
813500,F2Pool,dust,3852bc21c237e22e4f0e63fa30e7f2ce4857615c372067d89746f90b522f3bce,347,1,4,0
813502,F2Pool,dust,2c8275b80b7bfc87c23788ddee8ee0de70e1683da6e6e728143c35767a52d72d,349,1,4,701
813532,F2Pool,dust,9b09b8b16e890eb08b4280ecd510a36541b3df1aaa4e31a9cc68e4502dae19c1,345,1,4,701
813552,F2Pool,dust,a3d64058ee86934454d722514eecbd59e66a3bb9d04fdbf59bc053d192c56c38,351,1,4,703
813556,F2Pool,dust,f19a0d31bc0ff9d4e8e613ef8dd1f5a5ad7bef0a9c31d7b97afcd4d22acd0cec,350,1,4,701
813570,F2Pool,dust,02e76ae8f054a2ab7933d4a8001dc788ccf64b9737bd6a415f65fceccb9094ed,346,1,4,701
813573,F2Pool,dust,546df9702f23fbd156019d01eb04b928bbb09d3927245680b166f35ec4722f8b,347,1,4,701
813579,F2Pool,dust,b22dae6ec44520decdbaf7b0d6c2fba06cc3e1e0a3014364617082a20800c384,349,1,4,701
813594,F2Pool,dust,74d9e680d27ec976ba19d197eb4fa05eb7df5d6fa1f36d35de21405f983a4da8,347,1,4,701
813594,F2Pool,min relay fee not met,4d96279fe80c5d8727425b09ff14e83e6f7f72ed40dea32979cc3385b79996b6,4016,22,2,0
813594,F2Pool,missing-inputs,c0568a999404cac7ea0eb91051843b4bbca547fd0b480ec828b8bd8957422184,96475,1,2952,0
813598,F2Pool,dust,9d0c18d2b648b85a0426f9b5a344559b68799c22ec1c1bd89a74b0286b57994f,346,1,4,0
813629,F2Pool,dust,10779f39166798a73baa2a007f5c3f86c998a141964a27c40a3d01406b662537,345,1,4,0
813638,F2Pool,dust,e3b40801fb7f2af04dd2848685f61dbac79858427bb6c9adc467c3ec23b7ef5c,348,1,4,701
813651,F2Pool,dust,5b2c81662af9cdfc9129a23c56593fa6f89765ccfb3e27f1c8fda94e6504b467,348,1,4,701
813659,F2Pool,dust,061f2615724e413391cb2dc5ba6a7f8ecfa44d400d9945bcd8f56cadc8026c3a,345,1,4,701
813663,F2Pool,dust,a0fea5d4b370b1124a99a91b95413e9050afbc1668dc4a0c9b0491f7568a8bf0,348,1,4,701
813664,F2Pool,dust,02e024f626aabd71df8ed9c61c1ac15c0aeb2ef4153ec936de1463035dec0097,347,1,4,0
813675,F2Pool,dust,d04a754234f3bf864921a87e8eff9cd931942088e8cec3cec53bb4e5d7ef357a,346,1,4,701
813685,F2Pool,dust,0cfe0f619587f38c0fe41387d91653fa7a4d40febe39659272ee959080c7ec88,347,1,4,0
813685,F2Pool,too-long-mempool-chain,d5df10e06beced4c8210bc833ca5f81a67c825035ad367ffc36aadc7aaffe1c2,68010,527,2,2457864
813698,F2Pool,dust,836da0665b46dff140bf80daf9dedf4be8f63b9b9cc1c39e5f0761f226c6cf1d,346,1,4,701
813715,F2Pool,min relay fee not met,76753eef67b58e76eb610a35c3b1023d6fa0f4c08af08256ed9d90afe3bf233c,2047,11,2,0
813715,F2Pool,dust,6e0399ee4da66192a560d865ac7aef310e21013f23b9b4a0010bbc0ebb8890c6,345,1,4,701
813715,F2Pool,tx-size,16b369dc9e1492ee6a31a56f73417d31c4e515e282052563c8482d6b260a4d3e,102818,1,3148,0
813725,F2Pool,dust,97ff5780366a389666e3132d9fc85b5f4493c5676e9bae8a0262c2d3165cb507,349,1,4,701
813733,F2Pool,dust,7926af5d1e4b2f71eb0c67c79397d0db6942fd3e2228859b147ff987ea0d2bd1,349,1,4,701
813739,F2Pool,dust,463a049dfb06c4b28372febec547f8d0d57634686980bcec460eaa14e953b0d9,347,1,4,0
813740,F2Pool,dust,8b58738d05104323462ee9b71e28bf70de55a6fa9d407b898b29a3491c4aebe3,346,1,4,0
813742,F2Pool,dust,91c3b82d1940df2dd200fe868b424bc83c35357ef646e7488448f190c58df1ad,348,1,4,0
